systemName,systemId,facilityId,facilityName  ,facilityLegalName                 ,serviceLineLevel3,plantId,sku               ,materialUpdatedOn,materialVersion,apiId  ,apiName                                                        ,apiStatus,apiUpdatedOn,apiVersion,tradeId,tradeName   ,tradeStatus,tradeUpdatedOn,tradeVersion,masterMaterialId,masterDescription                                                                ,materialType,industrySector,materialGroup,baseUOM,batchSize,lotSizeRule,masterStatus,masterUpdatedOn,masterVersion,masterClientId,masterName                                          ,addressLine1,addressLine2,addressLine3                  ,city              ,state,postalCode ,country1,country2,masterClientStatus,masterClientUpdatedOn,masterClientVersion,parentClientId,parentName                  ,parentStatus,parentUpdatedOn,parentVersion,erpCustomerId,erpCustomerUpdatedOn,erpCustomerVersion,customerMaterialId                 ,shipToId  ,shipToName                         ,shipToStreet                       ,shipToCity                         ,shipToState,shipToCountry,shipToZipCode,saleUOM,UoMConversions                                                                             ,START_DATE  ,END_DATE    ,ACTIVE,CHANGE,DATE_SENT                    ,ID,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000415365,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000271      ,IOMERON 350 200ML BE                                                             ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,702450                             ,0000000135,KUEHNE + NAGEL SRL CON UNICO SOCIO ,STRADA VICINALE FRATTA S/N LOC.PADU,ANAGNI                             ,           ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416230,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000223      ,IOMERON 300 6X500ML SE FI                                                        ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,704338                             ,0000000135,KUEHNE + NAGEL SRL CON UNICO SOCIO ,STRADA VICINALE FRATTA S/N LOC.PADU,ANAGNI                             ,           ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416235,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000363      ,IOMERON 400 10X50ML SE FI                                                        ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,704343                             ,0000000053,SILVANO CHIAPPAROLI LOGISTICA SPA  ,STRADA PROVINCIALE MOROLENSE       ,ANAGNI                             ,FR         ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416237,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000414      ,IOMERON 400 6X500ML SE FI                                                        ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,704345                             ,0000000053,SILVANO CHIAPPAROLI LOGISTICA SPA  ,STRADA PROVINCIALE MOROLENSE       ,ANAGNI                             ,FR         ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416250,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000202      ,IOMERON 300 500ML UK                                                             ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,708009                             ,0000000053,SILVANO CHIAPPAROLI LOGISTICA SPA  ,STRADA PROVINCIALE MOROLENSE       ,ANAGNI                             ,FR         ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416251,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000301      ,IOMERON 350 500ML UK                                                             ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,708010                             ,0000000135,KUEHNE + NAGEL SRL CON UNICO SOCIO ,STRADA VICINALE FRATTA S/N LOC.PADU,ANAGNI                             ,           ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000415887,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000251      ,IOMERON 350 10X150ML DK NO                                                       ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,700188                             ,0000000053,SILVANO CHIAPPAROLI LOGISTICA SPA  ,STRADA PROVINCIALE MOROLENSE       ,ANAGNI                             ,FR         ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416065,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000246      ,IOMERON 350 10X100ML KR                                                          ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,701466                             ,0000000135,KUEHNE + NAGEL SRL CON UNICO SOCIO ,STRADA VICINALE FRATTA S/N LOC.PADU,ANAGNI                             ,           ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000415892,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000351      ,IOMERON 400 10X100ML DK NO                                                       ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,709825                             ,0000000053,SILVANO CHIAPPAROLI LOGISTICA SPA  ,STRADA PROVINCIALE MOROLENSE       ,ANAGNI                             ,FR         ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000415822,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000395      ,IOMERON 400 50ML BG                                                              ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,700085                             ,0000000053,SILVANO CHIAPPAROLI LOGISTICA SPA  ,STRADA PROVINCIALE MOROLENSE       ,ANAGNI                             ,FR         ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416069,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000387      ,IOMERON 400 500ML KR                                                             ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,701472                             ,0000000053,SILVANO CHIAPPAROLI LOGISTICA SPA  ,STRADA PROVINCIALE MOROLENSE       ,ANAGNI                             ,FR         ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416257,2020-11-20       ,0              ,"100,053",GADOBENATE                                                     ,ACTIVE   ,2020-10-22  ,0         ,"100,054",MULTIHANCE  ,ACTIVE     ,2020-10-22    ,0           ,5000000573      ,MULTIHANCE 15ML VIALS BR                                                         ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,126811        ,BRACCO IMAGING SPA                                  ,?           ,            ,VIA EGIDIO FOLLI 50           ,MILANO            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2023-05-24           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506456   ,2023-05-24          ,0                 ,701155                             ,0000000053,SILVANO CHIAPPAROLI LOGISTICA SPA  ,STRADA PROVINCIALE MOROLENSE       ,ANAGNI                             ,FR         ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000415855,2020-11-20       ,0              ,"100,040",IOMEPROL                                                       ,ACTIVE   ,2020-10-22  ,0         ,"100,039",IOMERON     ,ACTIVE     ,2020-10-22    ,0           ,5000000258      ,IOMERON 350 10X200ML SK                                                          ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0            ,200033        ,Spin SpA                                            ,            ,            ,Via Caduti di Marcinelle 13   ,Milano            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2020-10-23           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506511   ,2020-12-08          ,0                 ,700052                             ,0000000135,KUEHNE + NAGEL SRL CON UNICO SOCIO ,STRADA VICINALE FRATTA S/N LOC.PADU,ANAGNI                             ,           ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,Ferentino     ,Patheon Italia SpA                ,Steriles         ,0020   ,000000000000416260,2020-12-13       ,0              ,"100,051",IOPAMIDOL                                                      ,ACTIVE   ,2020-10-22  ,0         ,"100,073",IOPAMIRO 300,ACTIVE     ,2020-11-05    ,0           ,5000000804      ,IOPAMIRO 300 10ML CH                                                             ,FERT        ,P             ,DPROD02      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-14     ,0            ,126811        ,BRACCO IMAGING SPA                                  ,?           ,            ,VIA EGIDIO FOLLI 50           ,MILANO            ,     ,20134      ,IT      ,ITA     ,ACTIVE            ,2023-05-24           ,0                  ,11801         ,Bracco Spa                  ,ACTIVE      ,2020-10-20     ,0            ,0206506456   ,2023-05-24          ,0                 ,701499                             ,0000000135,KUEHNE + NAGEL SRL CON UNICO SOCIO ,STRADA VICINALE FRATTA S/N LOC.PADU,ANAGNI                             ,           ,IT           ,03012        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
